league,slug,kickoff,side,horizon_h,pm_price,avg_open,avg_close,b365_close,pin_close,bfe_close,outcome,volume
D1,bun-dor-hof-2025-12-07,2025-12-07T16:30:00+00:00,D,1,0.23,0.2127,0.2118,0.2093,0.2138,0.2171,0,25121
D1,bun-dor-hof-2025-12-07,2025-12-07T16:30:00+00:00,D,6,0.22,0.2127,0.2118,0.2093,0.2138,0.2171,0,25121
D1,bun-dor-hof-2025-12-07,2025-12-07T16:30:00+00:00,D,24,0.2,0.2127,0.2118,0.2093,0.2138,0.2171,0,25121
D1,bun-dor-hof-2025-12-07,2025-12-07T16:30:00+00:00,A,1,0.2,0.1938,0.2005,0.2093,0.1965,0.1884,0,57691
D1,bun-dor-hof-2025-12-07,2025-12-07T16:30:00+00:00,A,6,0.21,0.1938,0.2005,0.2093,0.1965,0.1884,0,57691
D1,bun-dor-hof-2025-12-07,2025-12-07T16:30:00+00:00,A,24,0.18,0.1938,0.2005,0.2093,0.1965,0.1884,0,57691
D1,bun-uni-lei-2025-12-12,2025-12-12T19:30:00+00:00,H,1,0.3,0.2921,0.3107,0.3166,0.3108,0.3058,1,440482
D1,bun-uni-lei-2025-12-12,2025-12-12T19:30:00+00:00,H,6,0.3,0.2921,0.3107,0.3166,0.3108,0.3058,1,440482
D1,bun-uni-lei-2025-12-12,2025-12-12T19:30:00+00:00,H,24,0.25,0.2921,0.3107,0.3166,0.3108,0.3058,1,440482
D1,bun-uni-lei-2025-12-12,2025-12-12T19:30:00+00:00,D,1,0.28,0.2783,0.2835,0.2793,0.2771,0.28,0,29063
D1,bun-uni-lei-2025-12-12,2025-12-12T19:30:00+00:00,D,6,0.27,0.2783,0.2835,0.2793,0.2771,0.28,0,29063
D1,bun-uni-lei-2025-12-12,2025-12-12T19:30:00+00:00,D,24,0.271,0.2783,0.2835,0.2793,0.2771,0.28,0,29063
D1,bun-uni-lei-2025-12-12,2025-12-12T19:30:00+00:00,A,1,0.42,0.4295,0.4058,0.4041,0.4121,0.4142,0,706366
D1,bun-uni-lei-2025-12-12,2025-12-12T19:30:00+00:00,A,6,0.41,0.4295,0.4058,0.4041,0.4121,0.4142,0,706366
D1,bun-uni-lei-2025-12-12,2025-12-12T19:30:00+00:00,A,24,0.49,0.4295,0.4058,0.4041,0.4121,0.4142,0,706366
D1,bun-hof-hsv-2025-12-13,2025-12-13T14:30:00+00:00,H,1,0.57,0.5472,0.5596,0.5564,0.5615,0.5703,1,111856
D1,bun-hof-hsv-2025-12-13,2025-12-13T14:30:00+00:00,H,6,0.57,0.5472,0.5596,0.5564,0.5615,0.5703,1,111856
D1,bun-hof-hsv-2025-12-13,2025-12-13T14:30:00+00:00,H,24,0.58,0.5472,0.5596,0.5564,0.5615,0.5703,1,111856
D1,bun-hof-hsv-2025-12-13,2025-12-13T14:30:00+00:00,D,1,0.21,0.2305,0.2276,0.2252,0.2322,0.2218,0,5455
D1,bun-hof-hsv-2025-12-13,2025-12-13T14:30:00+00:00,D,6,0.23,0.2305,0.2276,0.2252,0.2322,0.2218,0,5455
D1,bun-hof-hsv-2025-12-13,2025-12-13T14:30:00+00:00,D,24,0.22,0.2305,0.2276,0.2252,0.2322,0.2218,0,5455
D1,bun-hof-hsv-2025-12-13,2025-12-13T14:30:00+00:00,A,1,0.2,0.2223,0.2127,0.2184,0.2064,0.2079,0,35721
D1,bun-hof-hsv-2025-12-13,2025-12-13T14:30:00+00:00,A,6,0.2,0.2223,0.2127,0.2184,0.2064,0.2079,0,35721
D1,bun-hof-hsv-2025-12-13,2025-12-13T14:30:00+00:00,A,24,0.2,0.2223,0.2127,0.2184,0.2064,0.2079,0,35721
D1,bun-moe-wol-2025-12-13,2025-12-13T14:30:00+00:00,H,1,0.48,0.479,0.4723,0.4713,0.4749,0.4813,0,93826
D1,bun-moe-wol-2025-12-13,2025-12-13T14:30:00+00:00,H,6,0.47,0.479,0.4723,0.4713,0.4749,0.4813,0,93826
D1,bun-moe-wol-2025-12-13,2025-12-13T14:30:00+00:00,H,24,0.47,0.479,0.4723,0.4713,0.4749,0.4813,0,93826
D1,bun-moe-wol-2025-12-13,2025-12-13T14:30:00+00:00,D,1,0.27,0.2504,0.2561,0.2514,0.2562,0.2542,0,11836
D1,bun-moe-wol-2025-12-13,2025-12-13T14:30:00+00:00,D,6,0.26,0.2504,0.2561,0.2514,0.2562,0.2542,0,11836
D1,bun-moe-wol-2025-12-13,2025-12-13T14:30:00+00:00,D,24,0.2427,0.2504,0.2561,0.2514,0.2562,0.2542,0,11836
D1,bun-moe-wol-2025-12-13,2025-12-13T14:30:00+00:00,A,1,0.27,0.2706,0.2716,0.2773,0.2689,0.2644,1,54964
D1,bun-moe-wol-2025-12-13,2025-12-13T14:30:00+00:00,A,6,0.28,0.2706,0.2716,0.2773,0.2689,0.2644,1,54964
D1,bun-moe-wol-2025-12-13,2025-12-13T14:30:00+00:00,A,24,0.27,0.2706,0.2716,0.2773,0.2689,0.2644,1,54964
D1,bun-ein-aug-2025-12-13,2025-12-13T14:30:00+00:00,H,1,0.53,0.5566,0.5143,0.5113,0.5194,0.5178,1,298946
D1,bun-ein-aug-2025-12-13,2025-12-13T14:30:00+00:00,H,6,0.53,0.5566,0.5143,0.5113,0.5194,0.5178,1,298946
D1,bun-ein-aug-2025-12-13,2025-12-13T14:30:00+00:00,H,24,0.57,0.5566,0.5143,0.5113,0.5194,0.5178,1,298946
D1,bun-ein-aug-2025-12-13,2025-12-13T14:30:00+00:00,D,1,0.25,0.2303,0.255,0.2522,0.2542,0.2498,0,23090
D1,bun-ein-aug-2025-12-13,2025-12-13T14:30:00+00:00,D,6,0.26,0.2303,0.255,0.2522,0.2542,0.2498,0,23090
D1,bun-ein-aug-2025-12-13,2025-12-13T14:30:00+00:00,D,24,0.23,0.2303,0.255,0.2522,0.2542,0.2498,0,23090
D1,bun-ein-aug-2025-12-13,2025-12-13T14:30:00+00:00,A,1,0.22,0.213,0.2307,0.2365,0.2264,0.2324,0,33738
D1,bun-ein-aug-2025-12-13,2025-12-13T14:30:00+00:00,A,6,0.23,0.213,0.2307,0.2365,0.2264,0.2324,0,33738
D1,bun-ein-aug-2025-12-13,2025-12-13T14:30:00+00:00,A,24,0.21,0.213,0.2307,0.2365,0.2264,0.2324,0,33738
D1,bun-pau-hei-2025-12-13,2025-12-13T14:30:00+00:00,H,1,0.52,0.4825,0.5079,0.5073,0.5167,0.5127,1,297485
D1,bun-pau-hei-2025-12-13,2025-12-13T14:30:00+00:00,H,6,0.51,0.4825,0.5079,0.5073,0.5167,0.5127,1,297485
D1,bun-pau-hei-2025-12-13,2025-12-13T14:30:00+00:00,H,24,0.49,0.4825,0.5079,0.5073,0.5167,0.5127,1,297485
D1,bun-pau-hei-2025-12-13,2025-12-13T14:30:00+00:00,D,1,0.28,0.2811,0.2771,0.276,0.2744,0.2802,0,29600
D1,bun-pau-hei-2025-12-13,2025-12-13T14:30:00+00:00,D,6,0.29,0.2811,0.2771,0.276,0.2744,0.2802,0,29600
D1,bun-pau-hei-2025-12-13,2025-12-13T14:30:00+00:00,D,24,0.29,0.2811,0.2771,0.276,0.2744,0.2802,0,29600
D1,bun-pau-hei-2025-12-13,2025-12-13T14:30:00+00:00,A,1,0.21,0.2364,0.215,0.2167,0.2089,0.2072,0,31419
D1,bun-pau-hei-2025-12-13,2025-12-13T14:30:00+00:00,A,6,0.23,0.2364,0.215,0.2167,0.2089,0.2072,0,31419
D1,bun-pau-hei-2025-12-13,2025-12-13T14:30:00+00:00,A,24,0.22,0.2364,0.215,0.2167,0.2089,0.2072,0,31419
D1,bun-b04-koe-2025-12-13,2025-12-13T17:30:00+00:00,H,1,0.59,0.6119,0.5415,0.5364,0.536,0.5444,1,224408
D1,bun-b04-koe-2025-12-13,2025-12-13T17:30:00+00:00,H,6,0.59,0.6119,0.5415,0.5364,0.536,0.5444,1,224408
D1,bun-b04-koe-2025-12-13,2025-12-13T17:30:00+00:00,H,24,0.63,0.6119,0.5415,0.5364,0.536,0.5444,1,224408
D1,bun-b04-koe-2025-12-13,2025-12-13T17:30:00+00:00,D,1,0.21,0.2108,0.2292,0.2289,0.2256,0.2304,0,16149
D1,bun-b04-koe-2025-12-13,2025-12-13T17:30:00+00:00,D,6,0.22,0.2108,0.2292,0.2289,0.2256,0.2304,0,16149
D1,bun-b04-koe-2025-12-13,2025-12-13T17:30:00+00:00,D,24,0.21,0.2108,0.2292,0.2289,0.2256,0.2304,0,16149
D1,bun-b04-koe-2025-12-13,2025-12-13T17:30:00+00:00,A,1,0.19,0.1773,0.2292,0.2347,0.2384,0.2252,0,29508
D1,bun-b04-koe-2025-12-13,2025-12-13T17:30:00+00:00,A,6,0.18,0.1773,0.2292,0.2347,0.2384,0.2252,0,29508
D1,bun-b04-koe-2025-12-13,2025-12-13T17:30:00+00:00,A,24,0.17,0.1773,0.2292,0.2347,0.2384,0.2252,0,29508
D1,bun-fre-dor-2025-12-14,2025-12-14T14:30:00+00:00,H,1,0.26,0.2875,0.2579,0.2522,0.246,0.2488,0,236631
D1,bun-fre-dor-2025-12-14,2025-12-14T14:30:00+00:00,H,6,0.27,0.2875,0.2579,0.2522,0.246,0.2488,0,236631
D1,bun-fre-dor-2025-12-14,2025-12-14T14:30:00+00:00,H,24,0.29,0.2875,0.2579,0.2522,0.246,0.2488,0,236631
D1,bun-fre-dor-2025-12-14,2025-12-14T14:30:00+00:00,D,1,0.28,0.2717,0.269,0.2627,0.2706,0.2727,1,74084
D1,bun-fre-dor-2025-12-14,2025-12-14T14:30:00+00:00,D,6,0.28,0.2717,0.269,0.2627,0.2706,0.2727,1,74084
D1,bun-fre-dor-2025-12-14,2025-12-14T14:30:00+00:00,D,24,0.26,0.2717,0.269,0.2627,0.2706,0.2727,1,74084
D1,bun-fre-dor-2025-12-14,2025-12-14T14:30:00+00:00,A,1,0.46,0.4408,0.4731,0.485,0.4834,0.4785,0,484844
D1,bun-fre-dor-2025-12-14,2025-12-14T14:30:00+00:00,A,6,0.46,0.4408,0.4731,0.485,0.4834,0.4785,0,484844
D1,bun-fre-dor-2025-12-14,2025-12-14T14:30:00+00:00,A,24,0.45,0.4408,0.4731,0.485,0.4834,0.4785,0,484844
D1,bun-wer-stu-2025-12-14,2025-12-14T18:30:00+00:00,H,1,0.34,0.3247,0.3344,0.3415,0.3354,0.3376,0,27680
D1,bun-wer-stu-2025-12-14,2025-12-14T18:30:00+00:00,H,6,0.32,0.3247,0.3344,0.3415,0.3354,0.3376,0,27680
D1,bun-wer-stu-2025-12-14,2025-12-14T18:30:00+00:00,H,24,0.34,0.3247,0.3344,0.3415,0.3354,0.3376,0,27680
D1,bun-wer-stu-2025-12-14,2025-12-14T18:30:00+00:00,D,1,0.267,0.2521,0.2588,0.2516,0.2594,0.2595,0,18569
D1,bun-wer-stu-2025-12-14,2025-12-14T18:30:00+00:00,D,6,0.26,0.2521,0.2588,0.2516,0.2594,0.2595,0,18569
D1,bun-wer-stu-2025-12-14,2025-12-14T18:30:00+00:00,D,24,0.26,0.2521,0.2588,0.2516,0.2594,0.2595,0,18569
D1,bun-wer-stu-2025-12-14,2025-12-14T18:30:00+00:00,A,1,0.41,0.4232,0.4068,0.4069,0.4053,0.4029,1,137194
D1,bun-wer-stu-2025-12-14,2025-12-14T18:30:00+00:00,A,6,0.41,0.4232,0.4068,0.4069,0.4053,0.4029,1,137194
D1,bun-wer-stu-2025-12-14,2025-12-14T18:30:00+00:00,A,24,0.43,0.4232,0.4068,0.4069,0.4053,0.4029,1,137194
D1,bun-dor-moe-2025-12-19,2025-12-19T19:30:00+00:00,H,1,0.65,0.6153,0.6374,0.6417,0.6365,0.6537,1,702893
D1,bun-dor-moe-2025-12-19,2025-12-19T19:30:00+00:00,H,6,0.63,0.6153,0.6374,0.6417,0.6365,0.6537,1,702893
D1,bun-dor-moe-2025-12-19,2025-12-19T19:30:00+00:00,H,24,0.65,0.6153,0.6374,0.6417,0.6365,0.6537,1,702893
D1,bun-dor-moe-2025-12-19,2025-12-19T19:30:00+00:00,D,1,0.2,0.2106,0.2033,0.2,0.205,0.1911,0,71853
D1,bun-dor-moe-2025-12-19,2025-12-19T19:30:00+00:00,D,6,0.2,0.2106,0.2033,0.2,0.205,0.1911,0,71853
D1,bun-dor-moe-2025-12-19,2025-12-19T19:30:00+00:00,D,24,0.2085,0.2106,0.2033,0.2,0.205,0.1911,0,71853
D1,bun-dor-moe-2025-12-19,2025-12-19T19:30:00+00:00,A,1,0.16,0.174,0.1593,0.1583,0.1586,0.1552,0,99668
D1,bun-dor-moe-2025-12-19,2025-12-19T19:30:00+00:00,A,6,0.17,0.174,0.1593,0.1583,0.1586,0.1552,0,99668
D1,bun-dor-moe-2025-12-19,2025-12-19T19:30:00+00:00,A,24,0.15,0.174,0.1593,0.1583,0.1586,0.1552,0,99668
D1,bun-bay-mai-2025-12-14,2025-12-14T16:30:00+00:00,H,1,0.89,0.8593,0.874,0.8709,0.8922,0.9044,0,1644930
D1,bun-bay-mai-2025-12-14,2025-12-14T16:30:00+00:00,H,6,0.9,0.8593,0.874,0.8709,0.8922,0.9044,0,1644930
D1,bun-bay-mai-2025-12-14,2025-12-14T16:30:00+00:00,H,24,0.9,0.8593,0.874,0.8709,0.8922,0.9044,0,1644930
D1,bun-bay-mai-2025-12-14,2025-12-14T16:30:00+00:00,D,1,0.071,0.092,0.0825,0.0791,0.0676,0.0663,1,101449
D1,bun-bay-mai-2025-12-14,2025-12-14T16:30:00+00:00,D,6,0.0785,0.092,0.0825,0.0791,0.0676,0.0663,1,101449
D1,bun-bay-mai-2025-12-14,2025-12-14T16:30:00+00:00,D,24,0.067,0.092,0.0825,0.0791,0.0676,0.0663,1,101449
D1,bun-bay-mai-2025-12-14,2025-12-14T16:30:00+00:00,A,1,0.04,0.0487,0.0435,0.05,0.0402,0.0293,0,457209
D1,bun-bay-mai-2025-12-14,2025-12-14T16:30:00+00:00,A,6,0.031,0.0487,0.0435,0.05,0.0402,0.0293,0,457209
D1,bun-bay-mai-2025-12-14,2025-12-14T16:30:00+00:00,A,24,0.031,0.0487,0.0435,0.05,0.0402,0.0293,0,457209
D1,bun-hsv-wer-2025-12-07,2025-12-07T14:30:00+00:00,H,1,0.41,0.4171,0.3996,0.397,0.3972,0.4023,1,242939
D1,bun-hsv-wer-2025-12-07,2025-12-07T14:30:00+00:00,H,6,0.41,0.4171,0.3996,0.397,0.3972,0.4023,1,242939
D1,bun-hsv-wer-2025-12-07,2025-12-07T14:30:00+00:00,H,24,0.41,0.4171,0.3996,0.397,0.3972,0.4023,1,242939
D1,bun-hsv-wer-2025-12-07,2025-12-07T14:30:00+00:00,D,1,0.28,0.2659,0.2718,0.2722,0.2773,0.281,0,51270
D1,bun-hsv-wer-2025-12-07,2025-12-07T14:30:00+00:00,D,6,0.27,0.2659,0.2718,0.2722,0.2773,0.281,0,51270
D1,bun-hsv-wer-2025-12-07,2025-12-07T14:30:00+00:00,D,24,0.26,0.2659,0.2718,0.2722,0.2773,0.281,0,51270
D1,bun-hsv-wer-2025-12-07,2025-12-07T14:30:00+00:00,A,1,0.32,0.317,0.3286,0.3308,0.3255,0.3167,0,55374
D1,bun-hsv-wer-2025-12-07,2025-12-07T14:30:00+00:00,A,6,0.32,0.317,0.3286,0.3308,0.3255,0.3167,0,55374
D1,bun-hsv-wer-2025-12-07,2025-12-07T14:30:00+00:00,A,24,0.32,0.317,0.3286,0.3308,0.3255,0.3167,0,55374
D1,bun-stu-hof-2025-12-20,2025-12-20T14:30:00+00:00,H,1,0.47,0.471,0.4826,0.4902,0.4859,0.4827,0,393324
D1,bun-stu-hof-2025-12-20,2025-12-20T14:30:00+00:00,H,6,0.47,0.471,0.4826,0.4902,0.4859,0.4827,0,393324
D1,bun-stu-hof-2025-12-20,2025-12-20T14:30:00+00:00,H,24,0.48,0.471,0.4826,0.4902,0.4859,0.4827,0,393324
D1,bun-stu-hof-2025-12-20,2025-12-20T14:30:00+00:00,D,1,0.25,0.2441,0.2438,0.2515,0.2479,0.2486,1,28318
D1,bun-stu-hof-2025-12-20,2025-12-20T14:30:00+00:00,D,6,0.24,0.2441,0.2438,0.2515,0.2479,0.2486,1,28318
D1,bun-stu-hof-2025-12-20,2025-12-20T14:30:00+00:00,D,24,0.23,0.2441,0.2438,0.2515,0.2479,0.2486,1,28318
D1,bun-stu-hof-2025-12-20,2025-12-20T14:30:00+00:00,A,1,0.28,0.2849,0.2736,0.2583,0.2662,0.2687,0,26515
D1,bun-stu-hof-2025-12-20,2025-12-20T14:30:00+00:00,A,6,0.29,0.2849,0.2736,0.2583,0.2662,0.2687,0,26515
D1,bun-stu-hof-2025-12-20,2025-12-20T14:30:00+00:00,A,24,0.27,0.2849,0.2736,0.2583,0.2662,0.2687,0,26515
D1,bun-hsv-ein-2025-12-20,2025-12-20T14:30:00+00:00,H,1,0.38,0.3576,0.385,0.397,0.3863,0.3821,0,813047
D1,bun-hsv-ein-2025-12-20,2025-12-20T14:30:00+00:00,H,6,0.37,0.3576,0.385,0.397,0.3863,0.3821,0,813047
D1,bun-hsv-ein-2025-12-20,2025-12-20T14:30:00+00:00,H,24,0.35,0.3576,0.385,0.397,0.3863,0.3821,0,813047
D1,bun-hsv-ein-2025-12-20,2025-12-20T14:30:00+00:00,D,1,0.27,0.2692,0.2771,0.2722,0.2838,0.2922,1,53705
D1,bun-hsv-ein-2025-12-20,2025-12-20T14:30:00+00:00,D,6,0.27,0.2692,0.2771,0.2722,0.2838,0.2922,1,53705
D1,bun-hsv-ein-2025-12-20,2025-12-20T14:30:00+00:00,D,24,0.28,0.2692,0.2771,0.2722,0.2838,0.2922,1,53705
D1,bun-hsv-ein-2025-12-20,2025-12-20T14:30:00+00:00,A,1,0.35,0.3732,0.3379,0.3308,0.33,0.3257,0,121951
D1,bun-hsv-ein-2025-12-20,2025-12-20T14:30:00+00:00,A,6,0.37,0.3732,0.3379,0.3308,0.33,0.3257,0,121951
D1,bun-hsv-ein-2025-12-20,2025-12-20T14:30:00+00:00,A,24,0.37,0.3732,0.3379,0.3308,0.33,0.3257,0,121951
D1,bun-aug-wer-2025-12-20,2025-12-20T14:30:00+00:00,H,1,0.41,0.4188,0.4258,0.4318,0.4175,0.4144,0,111830
D1,bun-aug-wer-2025-12-20,2025-12-20T14:30:00+00:00,H,6,0.42,0.4188,0.4258,0.4318,0.4175,0.4144,0,111830
D1,bun-aug-wer-2025-12-20,2025-12-20T14:30:00+00:00,H,24,0.43,0.4188,0.4258,0.4318,0.4175,0.4144,0,111830
D1,bun-aug-wer-2025-12-20,2025-12-20T14:30:00+00:00,D,1,0.27,0.2696,0.2736,0.2714,0.2756,0.2842,1,21085
D1,bun-aug-wer-2025-12-20,2025-12-20T14:30:00+00:00,D,6,0.26,0.2696,0.2736,0.2714,0.2756,0.2842,1,21085
D1,bun-aug-wer-2025-12-20,2025-12-20T14:30:00+00:00,D,24,0.26,0.2696,0.2736,0.2714,0.2756,0.2842,1,21085
D1,bun-aug-wer-2025-12-20,2025-12-20T14:30:00+00:00,A,1,0.31,0.3117,0.3006,0.2968,0.3069,0.3014,0,26233
D1,bun-aug-wer-2025-12-20,2025-12-20T14:30:00+00:00,A,6,0.3237,0.3117,0.3006,0.2968,0.3069,0.3014,0,26233
D1,bun-aug-wer-2025-12-20,2025-12-20T14:30:00+00:00,A,24,0.3,0.3117,0.3006,0.2968,0.3069,0.3014,0,26233
D1,bun-wol-fre-2025-12-20,2025-12-20T14:30:00+00:00,H,1,0.38,0.3795,0.3902,0.4029,0.3924,0.3922,0,94479
D1,bun-wol-fre-2025-12-20,2025-12-20T14:30:00+00:00,H,6,0.39,0.3795,0.3902,0.4029,0.3924,0.3922,0,94479
D1,bun-wol-fre-2025-12-20,2025-12-20T14:30:00+00:00,H,24,0.39,0.3795,0.3902,0.4029,0.3924,0.3922,0,94479
D1,bun-wol-fre-2025-12-20,2025-12-20T14:30:00+00:00,D,1,0.28,0.2733,0.2774,0.2705,0.2788,0.2784,0,42115
D1,bun-wol-fre-2025-12-20,2025-12-20T14:30:00+00:00,D,6,0.27,0.2733,0.2774,0.2705,0.2788,0.2784,0,42115
D1,bun-wol-fre-2025-12-20,2025-12-20T14:30:00+00:00,D,24,0.28,0.2733,0.2774,0.2705,0.2788,0.2784,0,42115
D1,bun-wol-fre-2025-12-20,2025-12-20T14:30:00+00:00,A,1,0.34,0.3472,0.3323,0.3265,0.3288,0.3294,1,149721
D1,bun-wol-fre-2025-12-20,2025-12-20T14:30:00+00:00,A,6,0.34,0.3472,0.3323,0.3265,0.3288,0.3294,1,149721
D1,bun-wol-fre-2025-12-20,2025-12-20T14:30:00+00:00,A,24,0.34,0.3472,0.3323,0.3265,0.3288,0.3294,1,149721
D1,bun-koe-uni-2025-12-20,2025-12-20T14:30:00+00:00,H,1,0.35,0.404,0.3731,0.3747,0.3619,0.3662,0,521205
D1,bun-koe-uni-2025-12-20,2025-12-20T14:30:00+00:00,H,6,0.37,0.404,0.3731,0.3747,0.3619,0.3662,0,521205
D1,bun-koe-uni-2025-12-20,2025-12-20T14:30:00+00:00,H,24,0.41,0.404,0.3731,0.3747,0.3619,0.3662,0,521205
D1,bun-koe-uni-2025-12-20,2025-12-20T14:30:00+00:00,D,1,0.29,0.2857,0.2947,0.3022,0.2977,0.3018,0,32144
D1,bun-koe-uni-2025-12-20,2025-12-20T14:30:00+00:00,D,6,0.28,0.2857,0.2947,0.3022,0.2977,0.3018,0,32144
D1,bun-koe-uni-2025-12-20,2025-12-20T14:30:00+00:00,D,24,0.3,0.2857,0.2947,0.3022,0.2977,0.3018,0,32144
D1,bun-koe-uni-2025-12-20,2025-12-20T14:30:00+00:00,A,1,0.35,0.3103,0.3322,0.3231,0.3404,0.332,1,90163
D1,bun-koe-uni-2025-12-20,2025-12-20T14:30:00+00:00,A,6,0.34,0.3103,0.3322,0.3231,0.3404,0.332,1,90163
D1,bun-koe-uni-2025-12-20,2025-12-20T14:30:00+00:00,A,24,0.31,0.3103,0.3322,0.3231,0.3404,0.332,1,90163
D1,bun-lei-b04-2025-12-20,2025-12-20T17:30:00+00:00,H,1,0.46,0.4545,0.4592,0.4455,0.4604,0.4597,0,406480
D1,bun-lei-b04-2025-12-20,2025-12-20T17:30:00+00:00,H,6,0.44,0.4545,0.4592,0.4455,0.4604,0.4597,0,406480
D1,bun-lei-b04-2025-12-20,2025-12-20T17:30:00+00:00,H,24,0.45,0.4545,0.4592,0.4455,0.4604,0.4597,0,406480
D1,bun-lei-b04-2025-12-20,2025-12-20T17:30:00+00:00,D,1,0.26,0.251,0.2458,0.2456,0.2478,0.2482,0,27772
D1,bun-lei-b04-2025-12-20,2025-12-20T17:30:00+00:00,D,6,0.27,0.251,0.2458,0.2456,0.2478,0.2482,0,27772
D1,bun-lei-b04-2025-12-20,2025-12-20T17:30:00+00:00,D,24,0.26,0.251,0.2458,0.2456,0.2478,0.2482,0,27772
D1,bun-lei-b04-2025-12-20,2025-12-20T17:30:00+00:00,A,1,0.31,0.2944,0.2951,0.309,0.2917,0.292,1,128071
D1,bun-lei-b04-2025-12-20,2025-12-20T17:30:00+00:00,A,6,0.31,0.2944,0.2951,0.309,0.2917,0.292,1,128071
D1,bun-lei-b04-2025-12-20,2025-12-20T17:30:00+00:00,A,24,0.31,0.2944,0.2951,0.309,0.2917,0.292,1,128071
D1,bun-mai-pau-2025-12-21,2025-12-21T14:30:00+00:00,H,1,0.48,0.4872,0.48,0.4839,0.4769,0.4786,0,122817
D1,bun-mai-pau-2025-12-21,2025-12-21T14:30:00+00:00,H,6,0.48,0.4872,0.48,0.4839,0.4769,0.4786,0,122817
D1,bun-mai-pau-2025-12-21,2025-12-21T14:30:00+00:00,H,24,0.49,0.4872,0.48,0.4839,0.4769,0.4786,0,122817
D1,bun-mai-pau-2025-12-21,2025-12-21T14:30:00+00:00,D,1,0.29,0.2801,0.2842,0.2859,0.287,0.2844,1,28441
D1,bun-mai-pau-2025-12-21,2025-12-21T14:30:00+00:00,D,6,0.29,0.2801,0.2842,0.2859,0.287,0.2844,1,28441
D1,bun-mai-pau-2025-12-21,2025-12-21T14:30:00+00:00,D,24,0.28,0.2801,0.2842,0.2859,0.287,0.2844,1,28441
D1,bun-mai-pau-2025-12-21,2025-12-21T14:30:00+00:00,A,1,0.24,0.2327,0.2358,0.2302,0.2361,0.237,0,47767
D1,bun-mai-pau-2025-12-21,2025-12-21T14:30:00+00:00,A,6,0.25,0.2327,0.2358,0.2302,0.2361,0.237,0,47767
D1,bun-mai-pau-2025-12-21,2025-12-21T14:30:00+00:00,A,24,0.24,0.2327,0.2358,0.2302,0.2361,0.237,0,47767
D1,bun-hei-bay-2025-12-21,2025-12-21T16:30:00+00:00,H,1,0.0597,0.0614,0.0721,0.0726,0.0605,0.0586,0,62478
D1,bun-hei-bay-2025-12-21,2025-12-21T16:30:00+00:00,H,6,0.06,0.0614,0.0721,0.0726,0.0605,0.0586,0,62478
D1,bun-hei-bay-2025-12-21,2025-12-21T16:30:00+00:00,H,24,0.04,0.0614,0.0721,0.0726,0.0605,0.0586,0,62478
D1,bun-hei-bay-2025-12-21,2025-12-21T16:30:00+00:00,D,1,0.1,0.1089,0.116,0.0994,0.1044,0.1038,0,15076
D1,bun-hei-bay-2025-12-21,2025-12-21T16:30:00+00:00,D,6,0.09,0.1089,0.116,0.0994,0.1044,0.1038,0,15076
D1,bun-hei-bay-2025-12-21,2025-12-21T16:30:00+00:00,D,24,0.08,0.1089,0.116,0.0994,0.1044,0.1038,0,15076
D1,bun-hei-bay-2025-12-21,2025-12-21T16:30:00+00:00,A,1,0.85,0.8297,0.8119,0.828,0.8351,0.8376,1,1143747
D1,bun-hei-bay-2025-12-21,2025-12-21T16:30:00+00:00,A,6,0.86,0.8297,0.8119,0.828,0.8351,0.8376,1,1143747
D1,bun-hei-bay-2025-12-21,2025-12-21T16:30:00+00:00,A,24,0.86,0.8297,0.8119,0.828,0.8351,0.8376,1,1143747
D1,bun-ein-dor-2026-01-09,2026-01-09T19:30:00+00:00,H,1,0.27,0.2711,0.2842,0.2897,0.2768,0.2762,0,231176
D1,bun-ein-dor-2026-01-09,2026-01-09T19:30:00+00:00,H,6,0.27,0.2711,0.2842,0.2897,0.2768,0.2762,0,231176
D1,bun-ein-dor-2026-01-09,2026-01-09T19:30:00+00:00,H,24,0.27,0.2711,0.2842,0.2897,0.2768,0.2762,0,231176
D1,bun-ein-dor-2026-01-09,2026-01-09T19:30:00+00:00,D,1,0.26,0.2563,0.257,0.2511,0.2626,0.2549,1,243776
D1,bun-ein-dor-2026-01-09,2026-01-09T19:30:00+00:00,D,6,0.25,0.2563,0.257,0.2511,0.2626,0.2549,1,243776
D1,bun-ein-dor-2026-01-09,2026-01-09T19:30:00+00:00,D,24,0.27,0.2563,0.257,0.2511,0.2626,0.2549,1,243776
D1,bun-ein-dor-2026-01-09,2026-01-09T19:30:00+00:00,A,1,0.48,0.4727,0.4588,0.4593,0.4605,0.4689,0,984238
D1,bun-ein-dor-2026-01-09,2026-01-09T19:30:00+00:00,A,6,0.48,0.4727,0.4588,0.4593,0.4605,0.4689,0,984238
D1,bun-ein-dor-2026-01-09,2026-01-09T19:30:00+00:00,A,24,0.47,0.4727,0.4588,0.4593,0.4605,0.4689,0,984238
D1,bun-uni-mai-2026-01-10,2026-01-10T14:30:00+00:00,H,1,0.43,0.442,0.449,0.4644,0.4591,0.454,0,265420
D1,bun-uni-mai-2026-01-10,2026-01-10T14:30:00+00:00,H,6,0.45,0.442,0.449,0.4644,0.4591,0.454,0,265420
D1,bun-uni-mai-2026-01-10,2026-01-10T14:30:00+00:00,H,24,0.46,0.442,0.449,0.4644,0.4591,0.454,0,265420
